date,Hour,Load_Station1,Load_Station2
1400/06/11,5,13.74038,10.749558
1400/06/12,5,7.768272,10.981702
1400/06/13,5,13.555757,10.98659
1400/06/14,5,13.2845,11.333587
1400/06/15,5,13.615835,10.549178
1400/06/16,5,13.960143,10.734894
1400/06/17,5,13.288732,10.80576
1400/06/18,5,9.605809,11.169863
1400/06/19,5,9.629169,11.06723
1400/06/20,5,9.722884,11.040351
1400/06/21,5,9.394128,11.221179
1400/06/22,5,8.762588,11.316482
1400/06/23,5,9.992451,11.304262
1400/06/24,5,9.667426,11.213847
1400/06/25,5,9.741553,11.189412
1400/06/26,5,13.227999,11.260276
1400/06/27,5,13.60225,11.279826
1400/06/28,5,13.568843,11.248058
1400/06/29,5,13.825514,11.274938
1400/06/30,5,17.576252,11.296931
1400/06/31,5,16.0945,11.252946
,5,2050.524036,2377.026588
,5,2050.524036,2562.910458
,5,2050.524036,2830.094522
,5,2050.524036,1965.881432
,5,2050.524036,2520.687811
1400/07/01,5,22.644894,11.487251
1400/07/02,5,22.633721,11.451641
1400/07/03,5,22.642202,11.557867
1400/07/04,5,27.879731,16.766071
1400/07/05,5,27.082091,16.27633
1400/07/06,5,22.52636,11.354054
1400/07/07,5,27.767582,16.565953
1400/07/08,5,27.433852,16.068499
1400/07/09,5,22.70669,11.468406
1400/07/10,5,22.528857,11.305235
1400/07/11,5,26.951611,15.598476
1400/07/12,5,27.456793,16.057229
1400/07/13,5,21.746436,10.437286
1400/07/14,5,22.719029,11.241269
1400/07/15,5,27.68036,16.300345
1400/07/16,5,22.666652,11.430812
1400/07/17,5,27.298942,16.06799
1400/07/18,5,27.448972,16.066513
1400/07/19,5,17.745425,6.609774
1400/07/20,5,17.634602,6.48429
1400/07/21,5,17.539648,6.254935
1400/07/22,5,16.518669,5.221738
1400/07/23,5,16.770403,5.490577
1400/07/24,5,16.414758,5.120271
1400/07/25,5,12.301749,1.371363
1400/07/26,5,17.306094,5.994501
1400/07/27,5,12.50739,1.186023
1400/07/28,5,12.365294,1.051257
1400/07/29,5,17.778359,6.347027
1400/07/30,5,27.004408,15.602401
1400/08/01,5,18.260552,6.707039
1400/08/02,5,25.508309,14.138068
1400/08/03,5,17.541286,6.078186
1400/08/04,5,27.565342,16.038709
1400/08/05,5,27.49531,16.203264
1400/08/06,5,22.927808,11.572229
1400/08/07,5,25.471802,14.143103
1400/08/08,5,28.051659,16.600778
1400/08/09,5,28.0054,16.620498
1400/08/10,5,32.242587,21.165582
1400/08/11,5,31.710676,20.550588
1400/08/12,5,31.804977,20.613121
1400/08/13,5,26.939453,15.960194
1400/08/14,5,27.462855,16.314986
1400/08/15,5,26.928205,15.907405
1400/08/16,5,27.509181,16.253791
1400/08/17,5,22.778432,11.386199
1400/08/18,5,27.40353,15.915995
1400/08/19,5,20.85224,16.109141
1400/08/20,5,17.933018,14.888246
1400/08/21,5,13.725932,10.583415
1400/08/22,5,11.555828,9.894154
1400/08/23,5,7.698272,6.295625
1400/08/24,5,7.770867,6.118969
1400/08/25,5,2.497842,0.968126
1400/08/26,5,2.18625,0.939996
1400/08/27,5,2.054028,0.917737
1400/08/28,5,13.139472,10.373275
1400/08/29,5,9.674801,0.968124
1400/08/30,5,10.882899,0.92508
1400/09/01,5,11.030557,0.913903
1400/09/02,5,11.638531,0.92074
1400/09/03,5,16.622368,5.660215
1400/09/04,5,16.574912,5.544337
1400/09/05,5,17.040665,5.780389
1400/09/06,5,15.094025,3.643144
1400/09/07,5,17.121167,5.562767
1400/09/08,5,17.379724,5.831098
1400/09/09,5,18.257867,6.565066
1400/09/10,5,20.931245,9.468147
1400/09/11,5,27.238099,15.723684
1400/09/12,5,27.603834,16.170059
1400/09/13,5,27.713077,16.208436
1400/09/14,5,27.781004,16.269032
1400/09/15,5,27.912436,16.285613
1400/09/16,5,27.62759,16.06919
1400/09/17,5,32.146024,20.53142
1400/09/18,5,25.575196,13.857958
1400/09/19,5,32.736884,21.024534
1400/09/20,5,27.915107,16.474
1400/09/21,5,22.55595,11.755076
1400/09/22,5,28.147313,16.618236
1400/09/23,5,27.988456,16.471597
1400/09/24,5,28.019119,16.526697
1400/09/25,5,25.90827,14.320545
1400/09/26,5,27.962145,16.425736
1400/09/27,5,27.820532,16.332998
1400/09/28,5,28.054448,16.398302
1400/09/29,5,28.1849,16.68026
1400/09/30,5,28.0196,16.593156
1400/10/01,5,10.624931,26.795312
1400/10/02,5,10.375681,27.235646
1400/10/03,5,10.18019,27.10717
1400/10/04,5,10.192407,27.000877
1400/10/05,5,10.436772,17.565893
1400/10/06,5,10.358575,26.830589
1400/10/07,5,4.530502,21.372641
1400/10/08,5,4.611143,20.971344
1400/10/09,5,10.551621,31.764913
1400/10/10,5,10.419666,27.110872
1400/10/11,5,10.505193,26.797364
1400/10/12,5,10.514967,26.505227
1400/10/13,5,9.662138,25.829103
1400/10/14,5,9.918721,26.116906
1400/10/15,5,9.945601,26.616255
1400/10/16,5,10.006691,25.834473
1400/10/17,5,10.214401,26.470362
1400/10/18,5,10.204626,26.4435
1400/10/19,5,10.356131,25.95262
1400/10/20,5,6.441426,22.921845
1400/10/21,5,11.108771,27.885788
1400/10/22,5,10.971928,27.843532
1400/10/23,5,11.035462,26.981015
1400/10/24,5,11.455768,28.025
1400/10/25,5,11.274938,27.437468
1400/10/26,5,11.089223,27.424623
1400/10/27,5,11.14787,28.208046
1400/10/28,5,10.923055,27.429062
1400/10/29,5,11.125878,27.194099
1400/10/30,5,11.030575,27.333045
1400/11/01,5,11.199185,23.955638
1400/11/02,5,10.888844,22.197961
1400/11/03,5,10.302372,26.818954
1400/11/04,5,10.170415,26.841809
1400/11/05,5,10.336582,25.941986
1400/11/06,5,10.277936,26.643586
1400/11/07,5,10.546735,27.075048
1400/11/08,5,10.59072,26.963298
1400/11/09,5,10.595608,32.002044
1400/11/10,5,10.844858,31.997555
1400/11/11,5,10.957266,27.79086
1400/11/12,5,10.014022,26.927792
1400/11/13,5,10.265717,21.784371
1400/11/14,5,10.837528,27.51086
1400/11/15,5,10.749557,27.362341
1400/11/16,5,10.651812,27.137634
1400/11/17,5,10.805761,27.542505
1400/11/18,5,10.739782,26.811512
1400/11/19,5,10.773993,27.2255
1400/11/20,5,10.869296,21.244418
1400/11/21,5,10.893732,21.521809
1400/11/22,5,10.971927,27.209599
1400/11/23,5,11.055012,22.817477
1400/11/24,5,10.512524,21.407363
1400/11/25,5,10.910837,27.274731
1400/11/26,5,10.974372,27.393087
1400/11/27,5,10.993921,22.879515
1400/11/28,5,11.015914,23.132894
1400/11/29,5,11.157644,22.886256
1400/11/30,5,10.800873,22.497758
1400/12/01,5,8.281484,20.178762
1400/12/02,5,0.909032,17.407927
1400/12/03,5,1.490618,12.008542
1400/12/04,5,1.084974,11.644511
1400/12/05,5,0.889484,17.227562
1400/12/06,5,0.691549,17.179682
1400/12/07,5,0.962792,17.14846
1400/12/08,5,3.411316,19.8262
1400/12/09,5,3.79008,20.435565
1400/12/10,5,8.569833,25.133062
1400/12/11,5,8.623592,25.176568
1400/12/12,5,8.765323,25.374045
1400/12/13,5,8.149528,24.350577
1400/12/14,5,3.834066,20.16517
1400/12/15,5,8.880175,20.849225
1400/12/16,5,10.189964,26.394614
1400/12/17,5,9.69635,26.061816
1400/12/18,5,10.891287,27.203222
1400/12/19,5,10.945048,17.416728
1400/12/20,5,9.224727,29.984531
1400/12/21,5,11.118547,22.778714
1400/12/22,5,11.233396,32.230543
1400/12/23,5,11.3287,23.938701
1400/12/24,5,11.338473,27.921884
1400/12/25,5,4.554939,21.150912
1400/12/26,5,11.213848,27.23182
1400/12/27,5,11.328699,27.885508
1400/12/28,5,11.409339,23.445218
1400/12/29,5,11.653702,28.201782
1401/01/01,5,16.381861,11.394677
1401/01/02,5,9.968973,11.643927
1401/01/03,5,11.11828,11.519302
1401/01/04,5,11.808557,11.348248
1401/01/05,5,11.811235,9.32736
1401/01/06,5,11.901666,9.610823
1401/01/07,5,11.69642,10.060451
1401/01/08,5,11.733091,11.587722
1401/01/09,5,11.918616,11.555956
1401/01/10,5,11.906977,11.805208
1401/01/11,5,16.743164,10.145979
1401/01/12,5,16.832717,10.434328
1401/01/13,5,21.523746,9.491084
1401/01/14,5,16.912707,9.439768
1401/01/15,5,11.905037,9.85763
1401/01/16,5,11.912197,10.888844
1401/01/17,5,1.920454,10.979258
1401/01/18,5,11.81068,11.441106
1401/01/19,5,16.726954,11.358023
1401/01/20,5,10.634634,11.314037
1401/01/21,5,10.353968,10.778881
1401/01/22,5,4.886112,11.499754
1401/01/23,5,8.312465,11.531521
1401/01/24,5,6.682238,11.57795
1401/01/25,5,6.414366,11.629266
1401/01/26,5,10.339097,11.587725
1401/01/27,5,5.871787,11.817426
1401/01/28,5,0.963921,11.636597
1401/01/29,5,4.175792,11.665919
1401/01/30,5,1.401107,11.511971
1401/01/31,5,5.435434,11.521746
1401/02/01,5,1.296081,6.047999
1401/02/02,5,5.60387,4.606255
1401/02/03,5,1.294004,2.986124
1401/02/04,5,0.872199,2.380102
1401/02/05,5,0.911039,1.062981
1401/02/06,5,0.944108,1.018996
1401/02/07,5,0.900372,1.006779
1401/02/08,5,0.909469,1.092305
1401/02/09,5,0.96286,1.011666
1401/02/10,5,1.774186,1.466182
1401/02/11,5,10.578241,8.611375
1401/02/12,5,16.132002,9.437325
1401/02/13,5,20.570169,10.185077
1401/02/14,5,16.295358,10.756887
1401/02/15,5,17.063455,10.986589
1401/02/16,5,16.564568,10.984145
1401/02/17,5,16.796323,11.421557
1401/02/18,5,16.20636,11.389789
1401/02/19,5,16.277576,11.387346
1401/02/20,5,16.700675,11.592612
1401/02/21,5,16.337293,11.626822
1401/02/22,5,16.847079,11.661032
1401/02/23,5,20.501171,5.068102
1401/02/24,5,16.348101,11.438662
1401/02/25,5,16.51455,0.0
1401/02/26,5,21.286772,10.673804
1401/02/27,5,16.26229,11.380015
1401/02/28,5,16.711251,11.533965
1401/02/29,5,10.622303,11.558401
1401/02/30,5,10.264556,11.516859
1401/02/31,5,10.498297,11.646371
1401/03/01,5,16.467303,11.687913
1401/03/02,5,16.559949,11.888291
1401/03/03,5,16.536903,11.736786
1401/03/04,5,16.669868,11.433776
1401/03/05,5,16.402599,11.751448
1401/03/06,5,16.371793,11.849192
1401/03/07,5,16.185806,11.673252
1401/03/08,5,16.290784,11.409339
1401/03/09,5,16.334845,10.957265
1401/03/10,5,16.542584,11.279826
1401/03/11,5,11.605807,10.492976
1401/03/12,5,16.593064,11.037905
1401/03/13,5,16.350593,11.182081
1401/03/14,5,21.015805,11.504642
1401/03/15,5,16.508453,11.001251
1401/03/16,5,16.139714,10.99392
1401/03/17,5,16.299746,10.864409
1401/03/18,5,16.018942,9.586386
1401/03/19,5,15.884174,9.552175
1401/03/20,5,20.504956,10.043345
1401/03/21,5,20.445332,9.97248
1401/03/22,5,16.183544,9.996917
1401/03/23,5,20.80876,8.992582
1401/03/24,5,20.640278,8.999913
1401/03/25,5,20.7665,9.02435
1401/03/26,5,20.801554,9.349353
1401/03/27,5,20.409953,9.974924
1401/03/28,5,17.866469,9.791652
1401/03/29,5,16.070484,10.407448
1401/03/30,5,15.865932,10.185076
1401/03/31,5,20.888845,10.661587
,5,2123.663241,2377.026588
,5,2123.663241,2562.910458
,5,2123.663241,2830.094522
,5,2123.663241,1965.881432
,5,2123.663241,2520.687811
1401/04/01,5,28.150354,17.459444
1401/04/02,5,31.686879,20.954428
1401/04/03,5,32.090482,21.084343
1401/04/04,5,32.016972,20.66628
1401/04/05,5,32.253152,21.141937
1401/04/06,5,32.023615,21.022364
1401/04/07,5,26.287398,15.051557
1401/04/08,5,30.732694,20.919049
1401/04/09,5,32.073653,20.894017
1401/04/10,5,30.334357,20.60624
1401/04/11,5,31.503876,21.250377
1401/04/12,5,25.79746,15.534187
1401/04/13,5,31.390091,21.090164
1401/04/14,5,27.599047,17.071861
1401/04/15,5,19.571552,17.689952
1401/04/16,5,17.370079,15.525134
1401/04/17,5,22.841565,21.338729
1401/04/18,5,23.035864,21.613667
1401/04/19,5,17.791531,16.525727
1401/04/20,5,22.201551,21.114133
1401/04/21,5,22.36039,21.331618
1401/04/22,5,22.192544,21.158887
1401/04/23,5,22.138544,21.234398
1401/04/24,5,22.461681,21.520882
1401/04/25,5,22.065833,21.098154
1401/04/26,5,22.659787,21.04943
1401/04/27,5,23.265001,21.525131
1401/04/28,5,23.021936,21.313835
1401/04/29,5,24.047129,20.973036
1401/04/30,5,23.075358,21.169322
1401/04/31,5,23.761056,16.361724
1401/05/01,5,25.157132,16.836549
1401/05/02,5,30.800544,21.37055
1401/05/03,5,31.215357,21.230657
1401/05/04,5,26.587131,16.543786
1401/05/05,5,26.31564,16.372483
1401/05/06,5,26.809836,17.040178
1401/05/07,5,27.56469,16.714944
1401/05/08,5,28.072465,17.044334
1401/05/09,5,18.055432,8.341977
1401/05/10,5,16.328372,6.544051
1401/05/11,5,15.517914,5.591862
1401/05/12,5,20.92153,10.997922
1401/05/13,5,32.699291,21.856876
1401/05/14,5,28.017589,16.713328
1401/05/15,5,28.047203,16.530344
1401/05/16,5,33.080914,21.422324
1401/05/17,5,23.53501,11.859315
1401/05/18,5,23.40267,11.797841
1401/05/19,5,27.957111,17.317518
1401/05/20,5,32.547655,21.426665
1401/05/21,5,33.260405,21.58471
1401/05/22,5,23.462228,11.9527
1401/05/23,5,28.46828,16.956308
1401/05/24,5,33.028846,21.604846
1401/05/25,5,32.950652,21.470448
1401/05/26,5,30.930064,21.456085
1401/05/27,5,27.766129,16.850405
1401/05/28,5,27.470125,16.007026
1401/05/29,5,23.611638,17.971725
1401/05/30,5,28.247971,16.677352
1401/05/31,5,28.587659,17.04392
1401/06/01,5,23.198456,11.574077
1401/06/02,5,33.147171,21.425048
1401/06/03,5,33.38269,21.728989
1401/06/04,5,33.65567,21.96287
1401/06/05,5,23.492273,11.753043
1401/06/06,5,28.572205,16.823201
1401/06/07,5,33.392558,21.538478
1401/06/08,5,33.172199,21.420752
1401/06/09,5,32.568093,21.381126
1401/06/10,5,28.356245,16.878484
1401/06/11,5,28.122292,16.764269
1401/06/12,5,23.547787,11.945402
1401/06/13,5,27.924739,16.390774
1401/06/14,5,26.095028,14.93494
1401/06/15,5,28.225265,17.018748
1401/06/16,5,27.594987,16.310274
1401/06/17,5,30.329707,18.790856
1401/06/18,5,28.003424,16.596528
1401/06/19,5,28.340845,16.770227
1401/06/20,5,27.959507,16.691899
1401/06/21,5,27.620135,16.18636
1401/06/22,5,28.801146,17.135226
1401/06/23,5,23.207409,11.688106
1401/06/24,5,27.856453,16.334707
1401/06/25,5,28.473062,16.868232
1401/06/26,5,28.382407,16.782466
1401/06/27,5,25.795506,14.27376
1401/06/28,5,28.241721,16.961895
1401/06/29,5,27.949198,16.349256
1401/06/30,5,28.435,16.827727
1401/06/31,5,28.625719,17.003785
1401/07/01,5,11.514416,27.717127
1401/07/02,5,11.563288,28.526062
1401/07/03,5,11.555956,23.581489
1401/07/04,5,11.353134,22.832208
1401/07/05,5,11.404451,28.110622
1401/07/06,5,11.338474,27.846743
1401/07/07,5,11.607274,28.027468
1401/07/08,5,11.472873,28.367939
1401/07/09,5,11.470429,23.222917
1401/07/10,5,11.736786,28.478057
1401/07/11,5,11.653702,28.464851
1401/07/12,5,11.902953,28.286847
1401/07/13,5,11.763666,28.023413
1401/07/14,5,11.467986,27.60844
1401/07/15,5,11.580394,18.449633
1401/07/16,5,11.582838,18.53096
1401/07/17,5,11.558401,28.418597
1401/07/18,5,11.634153,27.848964
1401/07/19,5,11.570619,27.75356
1401/07/20,5,11.71968,27.786839
1401/07/21,5,11.602385,23.205743
1401/07/22,5,11.345804,21.685409
1401/07/23,5,11.690356,27.95648
1401/07/24,5,11.597499,23.256602
1401/07/25,5,11.646372,28.122911
1401/07/26,5,11.714794,28.637802
1401/07/27,5,11.675695,27.940571
1401/07/28,5,11.634153,27.85192
1401/07/29,5,11.722124,28.566895
1401/07/30,5,11.585281,23.539043
1401/08/01,5,11.438663,27.790181
1401/08/02,5,11.582836,27.70611
1401/08/03,5,11.670808,28.445653
1401/08/04,5,11.680582,28.205754
1401/08/05,5,11.634153,28.397683
1401/08/06,5,11.690356,28.049077
1401/08/07,5,11.546183,28.067891
1401/08/08,5,8.804423,25.60287
1401/08/09,5,11.338474,28.336162
1401/08/10,5,11.492422,28.021428
1401/08/11,5,11.499754,28.146345
1401/08/12,5,11.546183,28.734613
1401/08/13,5,11.34336,27.205965
1401/08/14,5,11.133209,27.186605
1401/08/15,5,11.130763,27.526941
1401/08/16,5,11.142981,18.643889
1401/08/17,5,11.182081,17.962414
1401/08/18,5,11.304262,27.03344
1401/08/19,5,10.58339,27.088796
1401/08/20,5,11.142982,28.298391
1401/08/21,5,11.26272,23.364504
1401/08/22,5,11.216291,28.353317
1401/08/23,5,11.350692,28.22465
1401/08/24,5,11.338473,28.079098
1401/08/25,5,11.018357,27.424234
1401/08/26,5,11.069673,22.932728
1401/08/27,5,11.406896,21.429075
1401/08/28,5,11.033019,20.558158
1401/08/29,5,10.910837,22.593264
1401/08/30,5,11.030574,18.871216
1401/09/01,5,11.331143,17.723062
1401/09/02,5,11.20163,15.601094
1401/09/03,5,11.211404,17.197821
1401/09/04,5,11.314037,16.790113
1401/09/05,5,10.351244,12.092592
1401/09/06,5,10.585834,14.839679
1401/09/07,5,10.343913,11.483244
1401/09/08,5,10.600495,12.179043
1401/09/09,5,10.043346,10.896286
1401/09/10,5,10.141091,15.750457
1401/09/11,5,10.192407,11.845589
1401/09/12,5,10.028684,21.94596
1401/09/13,5,10.084887,26.806759
1401/09/14,5,10.02624,26.334391
1401/09/15,5,10.197294,31.157356
1401/09/16,5,10.361019,17.059099
1401/09/17,5,10.31459,27.390008
1401/09/18,5,10.224175,26.052466
1401/09/19,5,10.37568,25.685962
1401/09/20,5,10.541847,24.534987
1401/09/21,5,10.473426,31.905726
1401/09/22,5,10.324365,26.996268
1401/09/23,5,10.241282,26.921312
1401/09/24,5,10.290154,21.907784
1401/09/25,5,10.41478,26.7796
1401/09/26,5,10.409892,23.849232
1401/09/27,5,10.576059,26.894556
1401/09/28,5,4.357003,20.686216
1401/09/29,5,3.628801,24.553855
1401/09/30,5,1.578589,22.653651
1401/10/01,5,21.288021,1.539492
1401/10/02,5,16.667467,1.248698
1401/10/03,5,15.64383,1.583476
1401/10/04,5,3.34031,1.128961
1401/10/05,5,1.741257,1.282909
1401/10/06,5,6.397878,1.216931
1401/10/07,5,13.109166,1.10208
1401/10/08,5,16.382877,1.258472
1401/10/09,5,16.167287,1.238924
1401/10/10,5,16.217213,1.207156
1401/10/11,5,16.673426,1.226705
1401/10/12,5,16.287691,0.992117
1401/10/13,5,15.771254,0.882153
1401/10/14,5,15.948418,1.150953
1401/10/15,5,10.18729,1.011666
1401/10/16,5,7.700887,0.979899
1401/10/17,5,16.816646,1.050764
1401/10/18,5,16.684882,2.206603
1401/10/19,5,18.476108,2.463186
1401/10/20,5,20.946899,2.656232
1401/10/21,5,16.060785,3.992902
1401/10/22,5,21.517187,8.225281
1401/10/23,5,16.814474,10.370793
1401/10/24,5,11.631578,10.263274
1401/10/25,5,11.752258,10.331697
1401/10/26,5,16.83572,10.314591
1401/10/27,5,16.809208,10.265718
1401/10/28,5,17.45561,10.004248
1401/10/29,5,19.422802,9.79654
1401/10/30,5,16.809209,9.83075
1401/11/01,5,21.54379,9.89184
1401/11/02,5,16.79055,10.133761
1401/11/03,5,16.685941,10.109325
1401/11/04,5,15.835128,9.901616
1401/11/05,5,21.578153,10.014023
1401/11/06,5,21.319932,9.982256
1401/11/07,5,21.429713,9.962706
1401/11/08,5,21.427775,10.097107
1401/11/09,5,21.135285,10.045791
1401/11/10,5,21.497422,10.07267
1401/11/11,5,20.958631,10.473427
1401/11/12,5,10.956864,10.233951
1401/11/13,5,21.443617,10.150866
1401/11/14,5,12.234889,10.050678
1401/11/15,5,21.599303,10.182634
1401/11/16,5,17.04549,10.123987
1401/11/17,5,21.604154,10.175304
1401/11/18,5,16.195045,10.177747
1401/11/19,5,21.440429,10.497863
1401/11/20,5,21.437566,10.896176
1401/11/21,5,21.256568,11.235841
1401/11/22,5,12.42868,11.240728
1401/11/23,5,21.664979,11.370241
1401/11/24,5,21.54065,11.328698
1401/11/25,5,16.996258,11.292045
1401/11/26,5,20.832501,11.51686
1401/11/27,5,15.69454,11.626823
1401/11/28,5,12.016897,10.1191
1401/11/29,5,12.163765,10.255943
1401/11/30,5,16.9552,10.123986
1401/12/01,5,15.626186,10.351244
1401/12/02,5,21.569563,11.314037
1401/12/03,5,16.986606,11.617048
1401/12/04,5,17.084101,11.590167
1401/12/05,5,20.79666,11.790547
1401/12/06,5,12.323469,11.824757
1401/12/07,5,16.336461,11.345805
1401/12/08,5,17.004061,11.53152
1401/12/09,5,13.475365,10.937717
1401/12/10,5,16.829854,11.047681
1401/12/11,5,16.980969,11.343361
1401/12/12,5,21.805103,11.397121
1401/12/13,5,7.373761,11.683026
1401/12/14,5,6.751423,11.521747
1401/12/15,5,17.586685,11.380015
1401/12/16,5,16.354011,11.680583
1401/12/17,5,16.654627,11.658591
1401/12/18,5,16.687328,11.656147
1401/12/19,5,21.790972,11.717237
1401/12/20,5,17.579893,11.744117
1401/12/21,5,17.521146,11.839419
1401/12/22,5,15.661057,11.753893
1401/12/23,5,17.305418,11.587725
1401/12/24,5,21.868561,11.744117
1401/12/25,5,14.660974,11.443551
1401/12/26,5,17.841023,11.66592
1401/12/27,5,11.682012,11.778329
1401/12/28,5,17.151762,11.741674
1401/12/29,5,15.437199,11.211404
,5,2247.999267,2377.026588
,5,2247.999267,2562.910458
,5,2247.999267,2830.094522
,5,2247.999267,1965.881432
,5,2247.999267,2520.687811
1402/01/01,6,12.201957,11.568177
1402/01/02,6,12.146306,11.243171
1402/01/03,6,11.9176,11.294489
1402/01/04,6,12.086776,11.582837
1402/01/05,6,12.189395,11.663478
1402/01/06,6,12.077076,11.592612
1402/01/07,6,12.207595,11.575507
1402/01/08,6,12.227962,11.509529
1402/01/09,6,11.864949,11.416671
1402/01/10,6,12.367347,11.844307
1402/01/11,6,16.935386,11.79299
1402/01/12,6,14.988007,11.663478
1402/01/13,6,21.561432,11.63171
1402/01/14,6,12.174017,11.411783
1402/01/15,6,12.07412,11.770997
1402/01/16,6,12.127555,8.86307
1402/01/17,6,21.458489,11.101442
1402/01/18,6,16.984897,11.499754
1402/01/19,6,12.176974,11.499753
1402/01/20,6,16.43456,11.585281
1402/01/21,6,16.422967,11.467987
1402/01/22,6,16.602255,11.797878
1402/01/23,6,16.407956,11.358023
1402/01/24,6,16.737114,11.191856
1402/01/25,6,11.94605,11.277383
1402/01/26,6,3.540199,11.421558
1402/01/27,6,6.681636,11.619492
1402/01/28,6,11.920095,11.832088
1402/01/29,6,16.851746,11.63171
1402/01/30,6,16.868464,11.736787
1402/01/31,6,16.903056,11.673253
1402/02/01,6,16.539074,11.646372
1402/02/02,6,12.893531,11.40934
1402/02/03,6,16.082077,11.384903
1402/02/04,6,12.155636,11.331142
1402/02/05,6,12.291372,11.397121
1402/02/06,6,16.178833,11.375128
1402/02/07,6,15.520747,11.316481
1402/02/08,6,16.837059,11.321368
1402/02/09,6,16.58115,11.372685
1402/02/10,6,16.995564,11.309151
1402/02/11,6,16.465872,11.289601
1402/02/12,6,10.958758,11.397121
1402/02/13,6,11.951361,11.472873
1402/02/14,6,16.640773,11.402008
1402/02/15,6,16.429247,11.441106
1402/02/16,6,10.903429,8.481864
1402/02/17,6,16.866893,11.443551
1402/02/18,6,16.784083,11.35558
1402/02/19,6,16.706171,11.252946
1402/02/20,6,16.634123,11.252947
1402/02/21,6,16.740532,11.226067
1402/02/22,6,17.010021,11.257834
1402/02/23,6,15.129471,11.292045
1402/02/24,6,12.232579,11.350692
1402/02/25,6,16.865554,11.296931
1402/02/26,6,11.168714,11.233398
1402/02/27,6,17.132132,11.265164
1402/02/28,6,16.877702,11.299375
1402/02/29,6,16.912987,11.428889
1402/02/30,6,16.618143,11.353136
1402/02/31,6,17.236185,11.51686
1402/03/01,6,16.746813,11.455769
1402/03/02,6,15.438724,11.482648
1402/03/03,6,12.275116,11.497311
1402/03/04,6,16.98919,11.301819
1402/03/05,6,21.66895,11.336031
1402/03/06,6,8.517573,11.375128
1402/03/07,6,6.703205,11.377573
1402/03/08,6,5.566553,11.465544
1402/03/09,6,5.640171,11.370242
1402/03/10,6,5.541799,11.431332
1402/03/11,6,0.737709,11.504641
1402/03/12,6,5.319834,11.514416
1402/03/13,6,5.67772,11.555958
1402/03/14,6,6.017362,11.573062
1402/03/15,6,6.19328,11.736786
1402/03/16,6,5.557639,11.678138
1402/03/17,6,5.742469,11.678139
1402/03/18,6,5.620128,11.814984
1402/03/19,6,9.323034,11.646372
1402/03/20,6,11.163403,11.467987
1402/03/21,6,13.114292,11.514416
1402/03/22,6,21.523748,11.624379
1402/03/23,6,21.450081,11.538852
1402/03/24,6,21.473266,11.812539
1402/03/25,6,18.750815,11.678139
1402/03/26,6,21.317855,11.783216
1402/03/27,6,21.555245,11.724568
1402/03/28,6,21.528781,11.678138
1402/03/29,6,21.431099,11.749005
1402/03/30,6,17.294102,10.373237
1402/03/31,6,21.770095,11.731899
1398/01/01,6,17.364076,8.75428
1398/01/02,6,12.600672,8.728476
1398/01/03,6,11.90924,8.928464
1398/01/04,6,6.760888,8.848896
1398/01/05,6,11.9303,9.154252
1398/01/06,6,12.487704,9.218768
1398/01/07,6,12.367116,9.599388
1398/01/08,6,12.156652,9.444556
1398/01/09,6,12.520912,9.582184
1398/01/10,6,12.737704,10.145588
1398/01/11,6,6.003368,9.975708
1398/01/12,6,5.251392,9.46606
1398/01/13,6,12.711424,9.276828
1398/01/14,6,13.115124,9.868188
1398/01/15,6,9.704104,9.597236
1398/01/16,6,12.159564,9.244572
1398/01/17,6,12.15564,8.885452
1398/01/18,6,2.263328,9.6639
1398/01/19,6,5.92088,9.537024
1398/01/20,6,5.948364,9.87464
1398/01/21,6,1.041788,9.906892
1398/01/22,6,1.057768,10.042368
1398/01/23,6,5.584752,10.139136
1398/01/24,6,5.528452,9.82518
1398/01/25,6,10.321316,9.992912
1398/01/26,6,10.910312,9.988608
1398/01/27,6,16.492384,9.831628
1398/01/28,6,17.667368,10.25956
1398/01/29,6,17.7281,9.964956
1398/01/30,6,17.967612,10.134836
1398/01/31,6,12.585984,10.143436
1398/02/01,6,12.713084,9.975708
1398/02/02,6,17.821024,8.825244
1398/02/03,6,15.121524,8.728476
1398/02/04,6,17.136428,8.928464
1398/02/05,6,17.997864,8.848896
1398/02/06,6,17.850396,9.154252
1398/02/07,6,22.72016,9.218768
1398/02/08,6,17.291608,9.599388
1398/02/09,6,22.406752,9.444556
1398/02/10,6,22.325652,9.582184
1398/02/11,6,18.06414,10.145588
1398/02/12,6,17.717384,9.975708
1398/02/13,6,18.122888,9.46606
1398/02/14,6,12.746292,9.276828
1398/02/15,6,17.934916,9.868188
1398/02/16,6,22.18502,9.597236
1398/02/17,6,22.384212,9.244572
1398/02/18,6,17.805044,8.885452
1398/02/19,6,22.299464,9.6639
1398/02/20,6,22.460052,9.537024
1398/02/21,6,11.595556,9.87464
1398/02/22,6,17.904388,9.906892
1398/02/23,6,18.097808,10.042368
1398/02/24,6,17.966092,10.139136
1398/02/25,6,17.964476,9.82518
1398/02/26,6,18.05532,9.992912
1398/02/27,6,16.09062,9.988608
1398/02/28,6,22.73208,9.831628
1398/02/29,6,18.38106,10.25956
1398/02/30,6,17.874736,9.964956
1398/02/31,6,18.405816,10.134836
1398/03/01,6,18.199696,10.143436
1398/03/02,6,22.869616,9.975708
1398/03/03,6,17.837744,8.825244
1398/03/04,6,13.290348,8.728476
